"","country","country_name","iso2c","year","b","se","pop.dens","gov.exp","trade","gdp.growth","gdppc","fem.lab","pop","non.agri","net100hab","bb100hab","mobile100hab","fixed100hab"
"255","FRA","France","FR",2007,-1.14023361316742,0.0589676480340047,116.912441834144,22.4331396546751,56.420756583014,2.42473623791508,43333.7801816556,46.9775295079975,64016225,98.3870070466065,66.09,25.4569206109525,89.4759845633759,56.247672207057
"256","FRA","France","FR",2008,-1.13897306454044,0.0589900583554973,117.567641210864,22.5625633664261,57.3970828857949,0.254945945817809,43202.1449281895,47.0779800866519,64374984,98.4847770003714,70.68,28.6613523300498,93.1887783105803,56.4225163648204
"257","FRA","France","FR",2009,-1.13779521717817,0.059231424338929,118.174073061316,24.0808047006283,50.462450850073,-2.87331385206255,41745.4821405631,47.2083087511279,64707040,98.6768380032865,71.58,31.7414126943266,92.6052357661701,65.4494754800305
"258","FRA","France","FR",2010,-1.13675289246277,0.0592798853026867,118.759339991649,23.9892566941431,54.8677910818934,1.94943763326869,42349.544635803,47.2569728184773,65027507,98.3959717113661,77.28,33.9331416758363,91.8979515273094,64.6029001807106
"259","FRA","France","FR",2011,-1.13625157703741,0.059300928189549,119.335121151416,23.744527827615,58.7905764224005,2.1927006520261,43069.3302520252,47.3541526950726,65342780,98.3497128065959,77.8199989926706,35.9825983352342,94.6122951347475,63.8541252271926
"260","FRA","France","FR",2012,-1.1356618511599,0.0593666860956979,119.914109283287,23.9504999032939,59.7020591687875,0.313134741678468,42995.5900082538,47.3674644275588,65659809,98.368204963223,81.44,37.7256255527776,97.9481837746427,62.4722514887738
"261","FRA","France","FR",2013,-1.13502982852884,0.0594297887838273,120.53300011079,24.1116877142286,59.764055074913,0.576326679441848,43021.3468314234,47.55898255279,65998687,98.54136782309,81.9198,39.0336892509844,99.108634247367,61.1642572545497
"262","FRA","France","FR",2014,-1.13432026474476,0.0595259657259474,121.105324096186,24.1258928301466,60.4787965196196,0.956183047683851,43227.453763357,47.6944431529315,66312067,98.4436438401407,83.75,40.45422008909,101.91833914778,60.4499984811558
"263","FRA","France","FR",2015,-1.13372405438668,0.0594543647604554,121.536703849107,23.8078776145908,61.7516939345861,1.1129123405747,43553.3992916238,47.7207449578567,66548272,98.3943556134554,78.01,41.684509070147,103.456461432481,60.39886305102
"264","FRA","France","FR",2016,-1.13307986587653,0.0593856347969685,121.857824759823,23.7323807174966,61.1001423821095,1.09546439462306,43914.4816471229,47.828067416034,66724104,98.5628851333115,79.26981132,42.8035085763819,104.48973547741,60.317689867426
"265","FRA","France","FR",2017,-1.13238957523145,0.0593183916360241,122.114008137994,23.6440044192123,62.9618472934066,2.29141998537759,44826.5074739036,47.7787046206738,66864379,98.4575852261103,80.50245972,43.9218044446738,106.439434661604,59.7262514934454
"266","FRA","France","FR",2018,-1.13168882619031,0.0592148283766975,122.299437237519,23.2808923842932,64.4791960984239,1.79286395382047,45561.0017682227,47.9541356927397,66965912,98.3488704771111,82.0431867788484,44.7757673424048,108.35735696862,59.4240596138719
"267","DEU","Germany","DE",2000,-1.52734851976703,0.0650866773098796,235.596813297034,19.0445168295331,61.5260610026125,2.89518694712132,42858.0189831488,43.7290009251406,82211508,99.0052107781081,30.2163466048889,0.3255492981022,59.2155745929141,61.6946632101603
"268","DEU","Germany","DE",2001,-1.52528741125706,0.0652577815221694,236.027300085985,18.9489261417511,62.0628388890423,1.69773236086638,43512.3729899114,44.0296722700481,82349925,98.9165677041619,31.650939416316,2.57814590427455,68.9052462015777,64.24494055747
"269","DEU","Germany","DE",2002,-1.52559271313978,0.0655075507815192,236.451570830706,19.2315706148891,60.9348898149328,-0.198459062728844,43353.0686488749,44.3102459171813,82488495,99.0995032118356,48.82,3.93082137045186,72.5184418072006,65.8243940568336
"270","DEU","Germany","DE",2003,-1.52688382847944,0.0654309916388051,236.616427281328,19.3256374430834,61.8493197140493,-0.713533477235572,43019.9061551859,44.5467899203848,82534176,99.1677405643954,55.9,5.47697599369131,79.3977727944512,66.4502995673066
"271","DEU","Germany","DE",2004,-1.52729393967254,0.0655782588440727,236.592195429653,18.8173806198398,66.2261991054223,1.18991490034335,43541.2580911849,44.5926775778248,82516260,99.048936583986,64.73,8.57354844252062,87.3546602882079,66.783043196697
"272","DEU","Germany","DE",2005,-1.52495314400369,0.065810847120582,236.464680582636,18.7759088585026,70.9187129366213,0.721853764966724,43880.4697983758,44.6812891595141,82469422,99.2730442990679,68.71,13.2186736227402,97.1425702477322,67.1435779344716
"273","DEU","Germany","DE",2006,-1.51983951254381,0.0660571838916814,236.225197866483,18.3277709762356,77.4497291495463,3.81458790454661,45605.7420257348,45.0375983186996,82376451,99.2624146779144,72.16,18.3831972382834,105.130305387753,66.7712209066191
"274","DEU","Germany","DE",2007,-1.51604061907302,0.0655546444948975,235.943361918146,17.8550539097037,79.8744173951311,2.98407727316592,47029.4977547019,45.1981631975361,82266372,99.2211398051649,75.16,24.3010916999137,118.399968355454,65.3314686181951
"275","DEU","Germany","DE",2008,-1.51335461387339,0.0649964652338079,235.522178240542,18.2555596134287,81.5248047312183,0.96226644174557,47572.4164323177,45.2506048648269,82110097,99.1616695922623,78,28.0144641105655,130.169723214311,62.0483974539581
"276","DEU","Germany","DE",2009,-1.51103613353833,0.0645587427135915,234.939637417171,19.9916998196857,71.2287128996251,-5.69715162828702,44975.9611008627,45.4539897752937,81902307,99.3046656826387,79,30.8586057291177,129.789926598358,66.3782767460172
"277","DEU","Germany","DE",2010,-1.5090396876138,0.064114774233461,234.606908225034,19.5632116674466,79.8686242395882,4.1789690378929,46927.329489172,45.5785411466902,81776930,99.1963032288255,82,32.3678342047129,109.369391184397,65.4484252675857
"278","DEU","Germany","DE",2011,-1.50692556424732,0.0636828526031489,230.304633348634,19.0699297583867,85.2061212670221,3.92413341771297,49681.286395794,45.8445751326578,80274983,99.0899775761446,81.26999953602,33.7108193032243,112.422595373443,63.5700924333879
"279","DEU","Germany","DE",2012,-1.50480239911494,0.0630915965700102,230.750625466231,19.2768758355158,86.5140548790483,0.41955108005358,49796.1557414519,45.8706526858792,80425823,99.1520811857313,82.3499984738392,34.5261117127136,114.11263569215,61.8727602616529
"280","DEU","Germany","DE",2013,-1.50259666885463,0.0624041124586665,231.155712565925,19.6309246447436,85.0788766962491,0.428243261672193,49873.1147030086,46.0875856290751,80645605,99.0573567858858,84.17,35.2844894990065,123.233483298983,59.994308301782
"281","DEU","Germany","DE",2014,-1.50021592909862,0.0617467048266008,232.108053883634,19.5890251859139,84.6200933924979,2.22568874914928,50771.0402536316,46.1700074810417,80982500,99.0954523250769,86.19,36.30777256798,122.197100177976,57.7296277249935
"282","DEU","Germany","DE",2015,-1.49945909288108,0.0615902062745749,234.153668555637,19.560208180009,86.1351387921731,1.73974982269824,51209.0864620046,46.2718995296026,81686611,99.3162204173501,87.5897993525767,37.5454224856195,117.817643108913,55.4486313303156
"283","DEU","Germany","DE",2016,-1.5004021516027,0.0618942420612655,235.712929356538,19.7828403688459,84.6831626304202,2.22999996699747,51930.1627216947,46.3673319262054,82348669,99.3016815034619,84.1652066441212,38.7643744474642,125.885456425358,55.1136674984897
"284","DEU","Germany","DE",2017,-1.50113262945635,0.0622850138971121,236.595494618731,19.856517277403,87.6933981306568,2.46503002917808,53011.7681603117,46.4062179299339,82657002,99.1685644639891,84.39550077,40.2176867449747,132.714869941424,53.7150430756537
"285","DEU","Germany","DE",2018,-1.5016456607014,0.0627666379646126,237.30759674834,19.9020144302215,88.670840845959,1.52744629830981,53659.9892931257,46.3188993184296,82905782,99.2313649506484,89.7391210364906,41.1129495066059,129.324213734645,51.1281775229993
"286","IND","India","IN",2000,-1.05193540946939,0.0149638780763503,355.367651915956,11.9478354689464,26.9009229100702,3.84099115681285,2573.85050300833,25.5665861948335,1056575549,78.3910425292921,0.527532449930946,NA,0.338555534754288,3.0699304021089
"287","IND","India","IN",2001,-1.0551068239246,0.0145937706896966,361.564543470145,11.7614498890899,25.9932547534365,4.82396626390644,2651.770677224,25.7388888856928,1075000085,78.3794953875167,0.660146377009928,0.00465116242293134,0.60837204491942,3.58476129794911
"288","IND","India","IN",2002,-1.06056000241228,0.0140563758985396,367.725301443904,11.3140950693332,29.5086629352982,3.80397532137577,2706.52642852773,25.9124859827261,1093317189,80.4633002989463,1.53787558175083,0.00753751983679825,1.18904194782581,3.78847057530347
"289","IND","India","IN",2003,-1.06267972739063,0.01348102054636,373.848675664858,10.8762099129509,30.5924361330175,7.86038147553259,2871.45417795589,26.087070832529,1111523144,80.4193932109958,1.68648997063625,0.0126278972019318,3.03097602437327,3.77859878372447
"290","IND","India","IN",2004,-1.07046481741808,0.0129943817354215,379.936518016003,10.4047023481415,37.503814059447,7.92293661286503,3049.302098668,26.2600180425129,1129623456,82.1853093515145,1.97613649190559,0.0208033923828154,4.62277936268349,4.08968358036645
"291","IND","India","IN",2005,-1.0747962939492,0.0125171459437257,385.98607118953,10.3661401973026,42.0016696151004,7.92343062149763,3239.33303556806,26.4307754701981,1147609927,82.3797930452944,2.38807499995774,0.11746151442972,7.85458524532265,4.37226167354337
"292","IND","India","IN",2006,-1.0784293809906,0.0120973422670078,391.998591075579,9.80247046778886,45.7244804990503,8.06073257303272,3446.75674622663,25.727752608954,1165486291,83.1905579056409,2.80549986534254,0.197342518548766,14.2472718282707,3.49811064401443
"293","IND","India","IN",2007,-1.08116929165271,0.0117228746399687,397.959589531782,9.86211572844655,45.6862686794412,7.66081506504928,3655.22259366625,25.0271442205286,1183209472,83.249880240413,3.95,0.264534731513711,19.7446019093397,3.31724863000421
"294","IND","India","IN",2008,-1.08359507743828,0.0113688468405792,403.832168478974,10.5384811563533,53.3682204392226,3.08669805953289,3713.25283944145,24.329738813308,1200669765,83.2090576401963,4.38,0.439754556491226,28.8913746403867,3.15657153238967
"295","IND","India","IN",2009,-1.08568416339239,0.0110442130725546,409.568919241623,11.459667419745,46.2728696431018,7.86188883303498,3949.08482135155,23.6405308182224,1217726215,83.255729843605,5.12,0.636079761163719,43.1205301759887,3.04337703693108
"296","IND","India","IN",2010,-1.08743546221762,0.010754834165661,415.136997635536,11.0076078674643,49.2552064974807,8.49758470158106,4227.1930733351,22.9581442180532,1234281170,82.9734909860245,7.5,0.890396796703947,60.9415438137163,2.84295028174172
"297","IND","India","IN",2011,-1.08883763922614,0.0105079088549619,420.520965360438,11.0844572125301,55.6238654419115,5.2413447428854,4391.79702715123,22.056013229587,1250288729,82.8080295727119,10.07,1.06784897628978,71.4925296212346,2.62621591960757
"298","IND","India","IN",2012,-1.08990980608828,0.0102942610997238,425.732223638583,10.6838562318127,55.7937217287511,5.45635895072287,4574.73732488257,21.1741736858506,1265782790,83.1546229340656,12.5800609138955,1.18363183779404,68.3152481680337,2.44439096544062
"299","IND","India","IN",2013,-1.09065585641309,0.0101130582590533,430.798613273958,10.2951601419598,53.8441319466777,6.38610640094825,4809.64811514217,20.9748440089297,1280846129,82.8515764565413,15.1,1.16545745245535,69.1969937356643,2.26670980234976
"300","IND","India","IN",2014,-1.09106741501162,0.00997076064319657,435.762323968532,10.4408568081213,48.9221857470669,7.41022760508852,5107.20815337093,20.7923614701659,1295604184,83.2080654854159,21,1.2156522549525,72.8626207549064,2.08398339855265
"301","IND","India","IN",2015,-1.09117231868035,0.00985185722402514,440.655458615157,10.4282906931787,41.9229138015125,7.99625344413879,5454.34710439413,20.6242556746103,1310152403,83.8254916057574,17,1.29318924738865,76.4075994294841,1.94786499200887
"302","IND","India","IN",2016,-1.09097721267875,0.00975321465818522,445.484341397623,10.3085480846713,40.082485751992,8.25630584417523,5840.67022941248,20.4740687185221,1324509589,83.6361995570461,22,1.40831023635842,85.1486834808295,1.84248261156469
"303","IND","India","IN",2017,-1.09048954115862,0.00967123356084603,450.243285831043,10.7502858383453,40.7228112797537,7.04382085538124,6185.99389258543,20.3357272766904,1338658835,83.6421897007117,34.45,1.33385625268761,87.3177371937469,1.73564577053601
"304","IND","India","IN",2018,-1.08978552673542,0.0095589119425279,454.938072575247,11.0917110470098,43.4049694956596,6.11958684138214,6496.80750598397,20.210185093343,1352617328,84.5932739367142,NA,1.34329676579384,86.9425631882511,1.61670179347048
"305","IDN","Indonesia","ID",2000,-1.10533149634889,0.0450569500527663,116.757190172061,6.53199497269296,71.4368759173731,4.9200677470169,5689.26019604017,38.1856300695486,211513823,84.3212955612292,0.925563864466858,0.00189112935659056,1.73479300215759,3.14996197671677
"306","IDN","Indonesia","ID",2001,-1.11099309081463,0.0454226894795206,118.365515547288,6.8890593699167,69.7932075256238,3.64346644721493,5816.42546664123,37.297914547667,214427417,84.0050822378611,2.01861385948459,0.0069953741036763,3.04109758501638,3.36661146274965
"307","IDN","Indonesia","ID",2002,-1.11576089776573,0.0461098970424476,119.983104710279,7.25745833839691,59.0794617663723,4.49947539085764,5996.18986312712,36.3528651822758,217357793,83.6803310335621,2.13413573295808,0.0176207162721789,5.38282977505205,3.56556573980304
"308","IDN","Indonesia","ID",2003,-1.1198787389367,0.0468962464088804,121.612451630354,8.12948626357009,53.6164937473016,4.78036912167654,6198.65338032074,36.5222600918423,220309469,84.8146517813752,2.38701977959476,0.0279606683632831,8.39512304393961,3.65764532799087
"309","IDN","Indonesia","ID",2004,-1.12348917352647,0.0476557843489951,123.25533984334,8.32186800551366,59.761294836691,5.03087394501685,6423.72042650123,35.9377647922557,223285676,85.6642197044358,2.60028587633414,0.0380230391491839,13.5864546008764,4.64713240270728
"310","IDN","Indonesia","ID",2005,-1.12630968137006,0.0485768135238658,124.913456283776,8.10950772075692,63.9879358688635,5.69257130383384,6699.27203168764,35.7216776703453,226289470,86.8733813599494,3.60202476259646,0.0478148629717503,20.730072857566,5.96927024487706
"311","IDN","Indonesia","ID",2006,-1.12860030013421,0.0496983474815437,126.585371804567,8.62716880197776,56.6571268148867,5.50095178520348,6974.4456536936,35.6205405562904,229318262,87.0261972807516,4.76481313366657,0.0847586224947056,27.8229105887781,6.46295365695733
"312","IDN","Indonesia","ID",2007,-1.13073377483181,0.050620453374034,128.272296957887,8.34646967931201,54.8292499782075,6.34502222667214,7319.43419678474,37.4359631869159,232374245,86.2833168965438,5.78627472934199,0.335136107704191,40.1881374590373,8.40433370746401
"313","IDN","Indonesia","ID",2008,-1.13237685707276,0.0514678177577212,129.981045170763,8.42378092010217,58.5613996312961,6.01370360009123,7657.59449160514,37.7980008496204,235469762,85.5182597392239,7.91747938492903,0.416852674272461,59.7011870254492,12.9010496897687
"314","IDN","Indonesia","ID",2009,-1.13342612004886,0.0522984416229079,131.720310559349,9.58917814654342,45.5121213687054,4.62887118256154,7906.26165675588,37.8809010237005,238620563,84.709851853828,6.92,0.781081469495988,68.5929824916221,14.5878572082658
"315","IDN","Indonesia","ID",2010,-1.13384725436961,0.0530292248860884,133.494270163449,9.00591499311107,46.7012738758737,6.22385418062366,8286.7332465921,38.1473888582404,241834215,86.070787292863,10.92,0.942925301120026,87.3698682380407,16.9252572469946
"316","IDN","Indonesia","ID",2011,-1.13282593059328,0.0539030972293789,135.305953399537,9.05867718048359,50.1800131841104,6.16978420771008,8680.20562230532,38.0010541853171,245116206,86.4877129256054,12.28,1.11636088428618,101.913229756001,15.7547781654895
"317","IDN","Indonesia","ID",2012,-1.13174726956593,0.054580771008891,137.147564267459,9.24878837149533,49.5828982992627,6.03005065305612,9080.04056716843,38.1009179882535,248452413,86.6260257649273,14.52,1.20063567118283,113.488311825828,15.2878211888586
"318","IDN","Indonesia","ID",2013,-1.13024109645856,0.0553152428793739,138.998990930519,9.51771996272418,48.6373726752893,5.55726368891013,9456.97767927869,37.8988785972772,251806402,86.6433008378051,14.94,1.29139454554864,124.392499003208,12.2009545255533
"319","IDN","Indonesia","ID",2014,-1.12814632328559,0.056207336490583,140.833091738106,9.4250257185865,48.0801755855227,5.006668425755,9801.13063284651,37.9180581121751,255129004,86.6632450007854,17.14,1.33266399108501,127.615440881544,10.2791407402767
"320","IDN","Indonesia","ID",2015,-1.12547795842418,0.0572396900120991,142.629462841624,9.74941376966575,41.9376402415294,4.87632230022122,10149.6039093064,38.0631889472981,258383256,86.5073564421114,21.9760677113476,1.54150855657613,131.180458535595,4.01652845492434
"321","IDN","Indonesia","ID",2016,-1.12306715644671,0.0578871224251447,144.379861666952,9.52781009028137,37.4213418023318,5.0330691828018,10531.1979387018,38.3470942183133,261554226,86.5212514529729,25.4473537,1.99857215488847,147.415022537722,4.11112585320562
"322","IDN","Indonesia","ID",2017,-1.12051160673286,0.0584152698398972,146.086480787383,9.12057115207813,39.3554970704606,5.06978590134916,10935.8417542919,38.8001484716287,264645886,86.8433691537339,32.2924418958799,2.34872487503475,164.4405900008,4.1765587680858
"323","IDN","Indonesia","ID",2018,-1.1174515462905,0.059050864313489,147.75219008926,9.00785171489357,43.0019440936794,5.16970560898147,11371.5319393071,39.2185819814694,267663435,87.1898928661796,39.9046386462913,3.31531288446633,119.338721930265,3.10213851211861
"324","IRN","Iran, Islamic Rep.","IR",2000,-1.02717697626375,0.0573245077863443,40.2904080404725,12.9321140863687,41.2572474637965,5.85806659996007,10075.1451262629,15.4328414093594,65623405,90.9315806729633,0.934190019959829,0.000268196994654575,1.46684707994046,14.4556046733631
"325","IRN","Iran, Islamic Rep.","IR",2001,-1.04831036516105,0.0538122440543595,40.7973624106682,12.8715629189045,40.5355664795175,0.778638733143524,10027.4239691368,16.306701343079,66449112,91.6891579975351,1.48422133163363,0.000994746175088088,3.14128050349266,16.3983711324841
"326","IRN","Iran, Islamic Rep.","IR",2002,-1.06914573507966,0.0499397910171827,41.3104422996635,11.7171068012235,48.1726865520657,7.26555113029075,10622.3813251698,17.2089979176984,67284796,92.1744531025206,4.62617511492205,0.0240336613341296,3.38730758728911,19.153695583769
"327","IRN","Iran, Islamic Rep.","IR",2003,-1.08927336974243,0.0459088435025508,41.8250313121639,11.4195212231634,50.6791057753261,8.7345844349185,11408.0957310039,18.1426551801787,68122938,92.548905438798,6.93372195304053,0.0274503721492458,5.06419144752682,22.5192944555621
"328","IRN","Iran, Islamic Rep.","IR",2004,-1.10849598082771,0.0418368100333344,42.3336040914561,11.236303493867,51.3138573265888,4.37450927656846,11764.0980184228,19.1188527889017,68951281,93.1104215305418,7.49,NA,7.36125265025896,23.7008649629004
"329","IRN","Iran, Islamic Rep.","IR",2005,-1.12657212467538,0.0378542208154802,42.8315694147695,12.0762428706411,54.4404952635536,3.18980408728883,11998.2160602126,20.1447330911504,69762347,93.4986177909131,8.1,NA,12.1992928362918,29.1546957271951
"330","IRN","Iran, Islamic Rep.","IR",2006,-1.14337399335266,0.0341665853193719,43.3180824676441,12.4659204562875,53.1673587143845,4.99979526181062,12456.6107811153,19.6421991548831,70554760,92.8817887590407,8.76,0.141733881597783,21.8061672947367,32.0700460181567
"331","IRN","Iran, Islamic Rep.","IR",2007,-1.15224274464498,0.0327114324888379,43.7980273336772,9.47709713698378,49.8873069225934,8.15577352358649,13324.9097397607,19.1914079087634,71336475,92.814431768525,9.47,0.280361484079498,41.7318069052333,33.4120798651742
"332","IRN","Iran, Islamic Rep.","IR",2008,-1.15773629191368,0.0319675347447572,44.2794543087993,10.0527121231285,48.2294027741439,0.250856553493108,13213.0980592058,17.6679345063691,72120604,93.8772274088889,12.02,0.415969893984804,59.6223514711552,34.3868445694104
"333","IRN","Iran, Islamic Rep.","IR",2009,-1.16286412756611,0.0314424042973063,44.7732244161202,11.1823199505029,43.6995802243585,1.00738545790536,13199.0196646029,18.4627085933047,72924837,93.0755103851371,13.8,0.548509967872811,72.067353403889,35.384515154967
"334","IRN","Iran, Islamic Rep.","IR",2010,-1.16764208766529,0.031145861241033,45.2875310051819,10.8045401696765,43.7706437371399,5.79793830169417,13805.7056015947,18.2176614217239,73762519,93.500609274428,15.9,1.33882222758689,73.2780885641934,34.9976673112262
"335","IRN","Iran, Islamic Rep.","IR",2011,-1.17205659414455,0.0310866942891554,45.8231759129645,9.62258600548802,43.1912922954544,2.64571791806476,14005.3157050705,17.6528537103991,74634956,94.5527329963012,19,2.84010078548046,75.0894865525279,37.2036537784835
"336","IRN","Iran, Islamic Rep.","IR",2012,-1.17619064223069,0.0309753916722494,46.3787556177706,9.45854203531959,47.3730556959042,-7.4445570297602,12807.3996214238,17.0919614934436,75539862,92.3816366292392,22.73,5.03534305416802,76.9891884125097,38.0705737967964
"337","IRN","Iran, Islamic Rep.","IR",2013,-1.18007890005252,0.0309230040032478,46.9571594341708,9.23695253496459,50.3313978617656,-0.194073471015827,12625.0924211457,16.5492461184094,76481943,90.246334909028,29.95,6.74820040244522,85.3092914288639,38.8177259210182
"338","IRN","Iran, Islamic Rep.","IR",2014,-1.18375420012945,0.0309989788539423,47.5611833542081,10.2761470047312,44.604420307551,4.60341887988824,13038.5594378882,16.0423123005354,77465753,90.21774262023,39.35,7.93281987644349,88.9310865947631,37.9214006392759
"339","IRN","Iran, Islamic Rep.","IR",2015,-1.18719605276432,0.0312185582050311,48.1913940666519,12.6952680503935,39.017300702637,-1.32064511973337,12698.1097020077,17.2708856035508,78492215,89.515296417334,45.3349758846986,8.41951268670403,94.5556384158607,38.7541273997682
"340","IRN","Iran, Islamic Rep.","IR",2016,-1.19042515131008,0.0315512661089794,48.8494412927626,13.3223518752083,43.2144633452964,13.3962444619863,14205.209232865,18.8114068215731,79564016,90.3626337219881,53.22677167,9.56281867667545,101.201875386112,38.7980936953777
"341","IRN","Iran, Islamic Rep.","IR",2017,-1.19369239710622,0.0316064996587055,49.5309014219406,13.4293798921818,48.7806376509562,3.75518736694957,14535.8630641234,19.7971664929991,80673951,90.5002569119768,64.04397362,10.6601401596103,107.899793294938,38.5130067434587
"342","IRN","Iran, Islamic Rep.","IR",2018,-1.19720311395861,0.0310892835970826,50.222420123284,NA,NA,NA,NA,19.5911894788362,81800269,NA,70.0045522180671,11.9878978762249,108.462393753912,37.2636478537189
"343","IRQ","Iraq","IQ",2000,-1.0569732837688,0.0648468088510098,53.7247296339484,11.8387153542534,125.336595640904,1.40647473483672,8414.43626851832,11.4626117613574,23497585,95.3652544930273,NA,NA,0,2.87263563468331
"344","IRQ","Iraq","IQ",2001,-1.06259803540444,0.0647849791220625,55.349429544779,15.7062925636026,126.780255976775,2.30531667030583,8355.72847415959,11.8844605479156,24208180,93.0690429454685,0.1,NA,0,2.78831370222792
"345","IRQ","Iraq","IQ",2002,-1.06800709839502,0.0648633503108939,57.0041818140247,19.3061990012931,119.762047746987,-6.90018068933649,7553.34965969658,12.3140493276776,24931919,91.4373282877906,0.5,NA,0.0802184541029513,4.525524088218
"346","IRQ","Iraq","IQ",2003,-1.07317747316197,0.0650878981325456,58.6334202162928,12.2747953387323,154.234525288266,-33.1008373826406,4912.71714110788,12.7511018581206,25644499,91.5943917073753,0.6,NA,0.311957741892326,4.61424494976486
"347","IRQ","Iraq","IQ",2004,-1.07504137145561,0.0658789450335109,60.1637926698219,25.5637368326777,120.233977121676,54.1577742948649,7380.69422433534,13.1990898143965,26313838,93.061438693753,0.9,NA,2.18136176106275,3.9304034629992
"348","IRQ","Iraq","IQ",2005,-1.07482568604941,0.0672850816716913,61.5549397535268,19.9682733873438,115.742540308642,4.40061740918797,7531.34557597906,13.659331103608,26922284,93.1131372645755,0.9,NA,5.69416770137333,4.14155054600865
"349","IRQ","Iraq","IQ",2006,-1.07301838178463,0.0687494818576063,62.7572170016233,15.6760901845344,89.6505204858719,10.1581991173217,8137.45570005245,14.1529333555866,27448124,94.1739670948583,0.95234424383919,9.4724142167239e-05,34.047394277292,4.54498092474371
"350","IRQ","Iraq","IQ",2007,-1.06859666141228,0.0712957499353863,63.816100784233,18.7262407974136,74.0928530157764,1.37759814755975,8112.67440629363,14.6644646154494,27911248,95.0705017240492,0.93,0.000351112927662711,50.2350593567153,4.88875309337655
"351","IRQ","Iraq","IQ",2008,-1.04740676519891,0.0732311451096079,64.9009900084597,16.6463870606304,81.0555437123693,8.22810710383277,8633.42364505618,14.5379544099316,28385746,96.1522198045117,1,0.000190236324949853,61.7528248156663,3.81282915728197
"352","IRQ","Iraq","IQ",2009,-1.02671153786865,0.0742513989152572,66.7092512433229,21.0632929350681,78.6873788189898,3.37929909442774,8744.21955001451,14.4159358495334,28973162,94.7700668086205,1.06,0.000417627872304721,69.4327943908918,5.69539493135061
"353","IRQ","Iraq","IQ",2010,-1.06412069978634,0.0711798834562263,68.4794068889298,18.9188450327842,73.4974796202443,6.40256484471192,9063.56859727375,14.297777303626,29741976,94.8377164531996,2.5,0.0104801375671879,78.2207880202714,5.7850594728474
"354","IRQ","Iraq","IQ",2011,-1.10136791541969,0.0681420540561614,70.7434610425493,17.0248265127372,72.1713282233655,7.546471200426,9435.59035587774,14.183880434242,30725300,95.4362265625038,5,NA,83.0553322506208,5.8388363986682
"355","IRQ","Iraq","IQ",2012,-1.13827913877358,0.0650596482956573,73.4251496592374,16.5831655527217,73.5489783047157,13.9364301737537,10357.9342269331,14.0945630455886,31890011,95.8757285624152,7.1,NA,83.9008804355696,5.86704093642363
"356","IRQ","Iraq","IQ",2013,-1.17307503294172,0.0635064243152005,76.3762056428309,21.0009572475798,75.6911693880608,7.60000000000001,10719.2451922946,14.7892734622305,33157050,95.2317826592162,9.2,NA,97.8675726580018,5.73030471649317
"357","IRQ","Iraq","IQ",2014,-1.20475759784034,0.0645931471958252,79.2668300149446,18.1,78.2873538011696,0.699999999994745,10400.6447831097,15.52795598641,34411951,95.102,13.21,NA,95.8969167426747,5.65995226483962
"358","IRQ","Iraq","IQ",2015,-1.23539644411251,0.065112088907683,81.9395670397835,22.997770914334,76.7579150579151,2.47766461711252,10310.6800219562,16.0131210270939,35572261,95.1937002895753,58,NA,94.3403625650897,5.61392485003975
"359","IRQ","Iraq","IQ",2016,-1.23454917551654,0.0649586293484376,84.3314214728393,22.933921414494,72.022989195358,15.2124627340908,11542.2642648673,16.5504126402321,36610632,96.2000000000195,21.23,NA,91.3587069461134,5.54756880460299
"360","IRQ","Iraq","IQ",2017,-1.23365806965934,0.0646168588239381,86.5016316022141,22.172035087407,73.5944695561332,-2.49464293918186,10971.9700125942,13.2110231403343,37552781,96.7000000000126,49.35999889,11.4290097449773,88.9832633167701,8.62215237800897
"361","IRQ","Iraq","IQ",2018,-1.2326710495219,0.0641495991227877,88.5305700354617,21.5925325198463,79.9252944009599,-0.563615471655993,10660.0925632548,13.2876337428505,38433600,97.9999999999992,75.0000013115036,11.6885433578952,95.0401549685692,7.0381853378294
"362","ITA","Italy","IT",2000,-1.38196277330535,0.0503329115936019,193.608201013226,17.7360219132641,50.4055898251238,3.78695514323979,43264.645140289,38.566680353112,56942108,97.436385880485,23.1108742441037,0.202849853466558,74.5182166047669,47.8954962711082
"363","ITA","Italy","IT",2001,-1.38619948580809,0.0507551923487927,193.716976641393,18.3998335143982,50.0348046309252,1.95137155605238,44084.1311651619,39.0341343328004,56974100,97.5103685441589,27.2221169788811,0.685712513411174,90.1026242622283,48.0930625111176
"364","ITA","Italy","IT",2002,-1.3899868363403,0.0508981074118503,194.005667947367,18.5459988451104,48.0579242988141,0.253942998968455,44130.3134865276,39.2333159421228,57059007,97.6286177413828,28.04,1.48646826838811,94.7842119372181,47.4655549889294
"365","ITA","Italy","IT",2003,-1.39355488582531,0.0509006922191445,194.850081593799,18.9754277141381,46.1488447781921,0.138626890776507,43995.4915000085,39.3668129628335,57313203,97.642040557737,29.04,3.90865300729678,98.6196583218836,46.2020157253623
"366","ITA","Italy","IT",2004,-1.39719494738733,0.0508057715751688,196.115207044265,19.1593582401662,47.4303303888471,1.42359415817907,44333.9565871966,40.0376749833738,57685327,97.6529674265778,33.24,8.15293958641567,108.285947517744,44.7932803142325
